title,composedby,key,timesig,bars,chordprog,key_tonic_pc,key_mode,key_estimada,key_score,num_tokens,funcional_prog
Too Young To Go Steady,Jimmy McHugh,F,4 4,32,"FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
Am7 D7 | Gm7 Gm7 Em7b5 A7alt | Dm7 G7 | Gm7 C7 |
FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
Am7 D7 | Gm7 C7 | FM7 | Bm7b5 E7alt |
Am7 | Bm7b5 E7alt | Am7 | Bm7b5 E7alt |
Am7 | Bm7b5 E7alt | Am7 D7 | Gm7 C7 |
FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
Am7 D7 | Gm7 Gm7 Em7b5 A7alt | Dm7 G7 | Gm7 C7 |",5,major,F,100.80000000000001,64,I vi ii V7 I vi ii V7 iii V/II ii ii viiø V/VI vi II7 ii V7 I vi ii V7 I vi ii V7 iii V/II ii V7 I #ivø V/III iii #ivø V/III iii #ivø V/III iii #ivø V/III iii V/II ii V7 I vi ii V7 I vi ii V7 iii V/II ii ii viiø V/VI vi II7 ii V7
Shoo Fly Pie and Apple Pan Dowdy,Guy Wood and Sammy Galllop,F,4 4,32,"F6 F7/A | BbM7 C7 | F6 Abo7 | G7 C7 |
F6 F7/A | BbM7 F/A | F6 BbM7 | C7 F6 |
F6 F7/A | BbM7 C7 | F6 Abo7 | G7 C7 |
F6 F7/A | BbM7 F/A | F6 BbM7 | C7 F6 |
A7 | A7 | D7 | D7 |
G7 | G7 | C7 Co7 | Gm7 C7 |
F6 F7/A | BbM7 C7 | F6 Abo7 | G7 C7 |
F6 F7/A | BbM7 F/A | F6 BbM7 | C7 F6 |",5,major,F,85.9,58,I V/IV IV V7 I biiio V/V V7 I V/IV IV I I IV V7 I I V/IV IV V7 I biiio V/V V7 I V/IV IV I I IV V7 I III7 V/VI VI7 V/II II7 V/V V7 vo ii V7 I V/IV IV V7 I biiio V/V V7 I V/IV IV I I IV V7 I
Vierd Blues,Miles Davis,Bb,4 4,12,"Bb7 | Bb7 | Bb7 | Bb7 |
Eb7 | Eb7 | Bb7 | Bb7 |
Cm7 | F7 | Bb7 | Cm7 F7 |",3,major,Eb,19.6,13,V7 V7 V7 V7 I7 I7 V7 V7 vi V/V V7 vi II7
Take The Coltrane,Duke Ellington,F,4 4,12,"F7 | F7 | F7 | F7 |
Bb7 | Bb7 | F7 | F7 |
G7 | C7 | F7 | F7 |",10,major,Bb,17.6,12,V7 V7 V7 V7 I7 I7 V7 V7 V/II V/V V7 V7
Sakeena's Vision,Wayne Shorter,Bb,4 4,40,"Bbm7 Eb7b9 | Am7 D7b9 | Gm | Ebm7 Ab7 |
Dm7 | DbM7 | Fm7 | EM7 |
Gm6 | Gm6 | Bbm7 Eb7b9 | Am7 D7b9 |
Gm | Ebm7 Ab7 | Dm7 | DbM7 |
Fm7 | EM7 | Gm6 | Gm6 |
Bb6 | Am7 D7#9 | Gm6 | Fm7 E7b9 |
Ab6 | Dm7 G7 | C6 | B6 |
Bbm7 Eb7b9 | Am7 D7b9 | Gm | Ebm7 Ab7 |
Dm7 | DbM7 | Fm7 | EM7 |
Gm6 | Gm6 | Gm6 | Gm6 |",5,major,F,50.59999999999998,52,iv bVII7 iii V/II ii bvii bIII7 vi bVI i VII ii ii iv bVII7 iii V/II ii bvii bIII7 vi bVI i VII ii ii IV iii V/II ii i VII7 bIII vi V/V V #IV iv bVII7 iii V/II ii bvii bIII7 vi bVI i VII ii ii ii ii
You've Got to See Mama Every Night,Con Conrad and Billy Rose,Bb,4 4,16,"Bb F7+ | Bb G7 | C7 F7 | Bb |
Bb F7+ | Bb Bb G7 G7b5 | F C7 | F |
Bb7 | Bb7 | Eb7 | Gb7 |
Bb F7+ | Bb G7 | C7 F7 | Bb |",10,major,Bb,34.59999999999999,27,I V7 I V/II V/V V7 I I V7 I I VI7 VI7 V V/V V I7 V/IV IV7 bVI7 I V7 I V/II V/V V7 I
Soul Surge,Freddie Hubbard,F,7 4,12,"F7 | F7 | F7 | F7 |
Bb7 | Bb7 | F7 | F7 |
C7 | Bb7 | F7 | F7 |",10,major,Bb,17.6,12,V7 V7 V7 V7 I7 I7 V7 V7 II7 I7 V7 V7
Strike Up The Band,George Gershwin,C,4 4,32,"Bb | Bb | Bo | Bo |
F7 | F7 | Bb | Bb Bb7 |
Eb | Eb | Eo | Eo |
Bb7 | Bb7 | Eb | Cm7 F7 |
Bb | Bb | Am7b5 | D7 |
Gm | Gm7 C7 | F7 | F7 |
Bb | Bb | Dm7b5 | G7 |
Cm7 | F7 | Bb | Bb |",10,major,Bb,50.79999999999999,35,I I biio biio V7 V7 I I V/IV IV IV #ivo #ivo I7 V/IV IV ii V7 I I viiø V/VI vi vi V/V V7 V7 I I iiiø V/II ii V7 I I
Winterlude,Bob Dylan,C,4 4,36,"Fmaj13 D7b9#11 | G13 C7#5#9 | Fmaj13 D7b9#11 | G13 C7#5#9 |
Fmaj7 F/E | F/D F/C | Bb69 Bdim | F/C C13 |
Fmaj7 F/E | F/D F/C | Bb69 Bdim | C7 C7 C#dim C#dim |
Dm Dm/C | Bbmaj7 A7 | Dm Ab13 | Gm11 Gm11 C7 C#dim |
Dm Dm/C | Bbmaj7 A7 | Dm Ab13 | Gm11 C7 |
Fmaj7 F/E | F/D F/C | Bb69 Bdim | F/C C13 |
Fmaj7 F/E | F/D F/C | Gm7 Am7 | Bbmaj7 Bdim |
C11 | C9 C7b9 | Fmaj13 D7b9#11 | G13 C7#5#9 |
Fmaj13 D7b9#11 | G13 C7#5#9 | Fmaj13 | Fmaj13 |",5,major,F,112.60000000000002,73,I V/II V/V V7 I V/II V/V V7 I I I I IV #ivo I V7 I I I I IV #ivo V7 V7 bvio bvio vi vi IV V/VI vi Vsub/II ii ii V7 bvio vi vi IV V/VI vi Vsub/II ii V7 I I I I IV #ivo I V7 I I I I ii iii IV #ivo V7 V7 V7 I V/II V/V V7 I V/II V/V V7 I I
Sirabhorn,Pat Metheny,C,3 4,44,"C | Bbm7 | Gb | Em7 |
B | G#m7 | E | Dm |
GbM7 | Fm7 | GbM7 | Fm7 |
DM7#11 | DM7#11 | DM7#11 | DM7#11 |
C | Bbm7 | Gb | Em7 |
B | G#m7 | E | Dm |
GbM7 | Fm7 | GbM7 | Fm7 |
DM7#11 | DM7#11 | DM7#11 | DM7#11 |
A | G | F#m9 FM7#11 | FM7#11 |
E7sus4 | E7sus4 | E7sus4 | E7sus4 |
E7sus4 | E7sus4 | E7sus4 | E7sus4 |",9,major,A,43.6,45,bIII bii VI v II vii V iv VI bvi VI bvi IV IV IV IV bIII bii VI v II vii V iv VI bvi VI bvi IV IV IV IV I bVII vi bVI bVI V7 V7 V7 V7 V7 V7 V7 V7
This Is All I Ask,Gordon Jenkins,F,4 4,32,"FM7 | D7b9 | Gm7 Gm7 Gm7 C7b9 | FM7 |
Dm7 | Gm7 C7#5 | FM7 | Bm7b5 E7 |
Am7 | Am7 | D7 | D7 |
G7 | G7 | C7 | C7#5 C7#5 C7#5 C7 |
FM7 | D7b9 | Gm7 Gm7 Gm7 C7b9 | FM7 |
Dm7 | Gm7 C7#5 | FM7 | A7b9 |
Bb6 | Bm7b5 E7 | Am7 | D7#5 |
Gm7 | C7 | F6 | Gm7 C7 |",5,major,F,71.99999999999999,46,I V/II ii ii ii V7 I vi ii V7 I #ivø V/III iii iii VI7 V/II II7 V/V V7 V7 V7 V7 V7 I V/II ii ii ii V7 I vi ii V7 I III7 IV #ivø V/III iii V/II ii V7 I ii V7
Strollin',Horace Silver,Db,4 4,32,"DbM7 | DbM7 | Em7 A7 | Ebm7 Ab7 |
DbM7 | DbM7 | Abm7 Db7 | Gm7 C7 |
Fm7 | Bb7#9 | Ebm7 | Ebm7 Ab7+ |
DbM7 | Bbm11 | Eb7#11 | Ebm7 Ab7+ |
DbM7 | DbM7 | Em7 A7 | Ebm7 Ab7 |
DbM7 | DbM7 | Abm7 Db7 | Gm7 C7 |
Fm7 | Bbm11 | Eb7#11 | Gbm7 B7 |
Fm7 Bb7 | Ebm7 Ab7 | Db E7 | Ebm7 Ab7 |",1,major,Db,61.59999999999998,47,I I biii bVI7 ii V7 I I v I7 #iv V/III iii V/II ii ii V7 I vi II7 ii V7 I I biii bVI7 ii V7 I I v I7 #iv V/III iii vi II7 iv bVII7 iii V/II ii V7 I Vsub/II ii V7
Spring Can Really Hang You Up The Most,Tommy Wolf,C,4 4,40,"CM7 BbM7 | CM7 BbM7 | CM7 Am7 Dm7 G7 | Em7 A7b9 |
F#m7b5 Fm7 | Em7 Am7 D7sus4 D7 | Dm7 Dm7 G7sus4 G7 | CM7 BbM7 |
CM7 BbM7 | CM7 BbM7 | CM7 Am7 Dm7 G7 | Em7 A7b9 |
F#m7b5 Fm7 | Em7 Am7 D7sus4 D7 | Dm7 G7 | CM7 |
Gm7 CM7 | Gm7 CM7 | Gm7 CM7 | Gm7 CM7 |
Cm7 FM7 | Cm7 FM7 | F#m7 B7 EM7 EM7 | Am7 D7b9 |
GM7 FM7 | CM7 BbM7 | CM7 Am7 Dm7 G7 | Em7 A7b9 |
F#m7b5 Fm7 | Ebm7 Ab7 | Dm7 G7 | Em7 A7b9 |
Dm7 CM7 | Dm7 CM7 | Bm7b5 Bbm7 Am7 Am7 | D7sus4 D7 |
Dm7 Dm7/C Bb7 Bb7 | Em7 A7 | Dm7 DbM7 | CM7 |",0,major,C,120.90000000000005,96,I bVII I bVII I vi ii V7 iii VI7 #ivø iv iii vi II7 II7 ii ii V7 V7 I bVII I bVII I bVII I vi ii V7 iii VI7 #ivø iv iii vi II7 II7 ii V7 I v I v I v I v I i IV i IV #iv V/III III III vi V/V V IV I bVII I vi ii V7 iii VI7 #ivø iv biii bVI7 ii V7 iii V/II ii I ii I viiø bvii vi vi II7 II7 ii ii bVII7 bVII7 iii V/II ii bII I
Stairway to the Stars,Matty Malneck and Frank Signorelli,C,4 4,32,"CM7 Em7 Fm7 F#m7 | Gm11 C7 | FM7 | Bb7#11 |
C Am7 | Dm7 G7 | C A7 | Dm7 G7 |
CM7 Em7 Fm7 F#m7 | Gm11 C7 | FM7 | Bb7#11 |
C Am7 | Dm7 G7 | C C Gm7 C7 | F#m7b5 B7 |
Em7 Em7 Dm7 G7 | C C Am6/B B7+ | Em EmM7 | Em7 A7 |
Dm7 F7/Eb | BbM7 BbM7 Gm6/A A7 | Dm7 A7+ | AbM7 AbM7 Dm7 G7 |
CM7 Em7 Fm7 F#m7 | Gm11 C7 | FM7 | Bb7#11 |
C Am7 | Dm7 G7 | C A7 | Dm7 G7 |",0,major,C,94.90000000000002,74,I iii iv #iv v V/IV IV bVII7 I vi ii V7 I V/II ii V7 I iii iv #iv v V/IV IV bVII7 I vi ii V7 I I v I7 #ivø V/III iii iii ii V7 I I vi V/III iii iii iii V/II ii IV7 bVII bVII v V/II ii VI7 bVI bVI ii V7 I iii iv #iv v V/IV IV bVII7 I vi ii V7 I V/II ii V7
You're Getting To Be A Habit With Me,Harry Warren,F,4 4,26,"Bb6 C7 | Bb C7 | FM7 F6 | FM7 F6 |
Bb6 C7 | Bb6 C7 | FM7 F6 | A7+ A7 D7b9 D7 |
Gm C7 | F F F/A Abo7 | Gm7 Gm7 C11 C+ | F6 F6 F6 F#o7 |
Gm C7 | F F Dm Dm7 | G6 G9 | C13 C7+ C7 F7 |
Bb6 C7 | Bb C7 | FM7 F6 | E7/B E7b5/Bb A7 D7 |
Gm Gm Gm E7 | A7 D7 | Ao7 Gm G7 C7 | F A7/E Am7 D7 |
Ao7 Gm C7 C7 | F F F F7 |",5,major,F,116.00000000000009,76,IV V7 IV V7 I I I I IV V7 IV V7 I I III7 V/VI VI7 V/II ii V7 I I I biiio ii ii V7 V7 I I I biio ii V7 I I vi vi II V/V V7 V7 V7 V/IV IV V7 IV V7 I I VII7 V/III V/VI V/II ii ii ii V/III V/VI VI7 iiio ii V/V V7 I III7 iii VI7 iiio ii V7 V7 I I I I7
Yesterday I Heard the Rain,Armando Manzanero,C,4 4,32,"Cmaj7 Dm7 | E7 A7b9 | Dm7 Em7 | F G9 |
Fm9 Bb9 | Bm7b5 Bbm7 | Am7 Abdim | Gm7 C7 |
Fmaj7 Bbmaj7 | Em7 A7b9 | Dm A7+ | Dm7 G7 |
F#m7b5 B7 | F#m7b5 B7 | Em7 A7b9 | Dm7 G7b9 |
Cmaj7 Dm7 | E7 A7b9 | Dm7 Em7 | F G9 |
Fm6/G# A7+ | Bb9 B9#11 | C9 B7+ | Bb9 A7+ |
Dm#5 Dm/C | Bm7b5 E7 | Am Am/G | F#m7b5 Fm |
Em7 Ebm6 | Dm7 Dbmaj7 | C Bbmaj9 | Abmaj7 G7sus |",0,major,C,70.89999999999998,64,I ii V/VI V/II ii iii IV V7 iv bVII7 viiø bvii vi bvio v V/IV IV bVII iii V/II ii V/II ii V7 #ivø VII7 #ivø V/III iii V/II ii V7 I ii V/VI V/II ii iii IV V7 iv VI7 bVII7 VII7 Vsub/VII VII7 Vsub/VI V/II ii ii viiø V/VI vi vi #ivø iv iii biii ii bII I bVII bVI V7
When,Unknown,C,4 4,36,"Bm7b5 | E7b9 | Am7b5 | D13b9 D13sus |
Gmaj7 | C9#11 | Bm7 | E9 E9 E9 Bb9 |
Am E+ | Am7 D7b9 | Gmaj7 F#7 | Fmaj7 E7b9 |
Am Abm7b5 Gm6 F#m7 | Fm11 Bb13 | Eb Eb/Db Cm7 Bbm7 | Am11 D7 |
B7alt | E7alt | A7alt | D7alt |
Gmaj7 | C9#11 | Bm7 | E9 E9 E9 Bb9 |
Am E+ | Am7 D7b9 | Gmaj7 F#7 | Fmaj7 E7b9 |
Am Abm7b5 Gm6 Gm6 | F#m7b5 B7b9 | Em Em/D | Em/C# Cm6 |
Bm7b5 Bb13/E | CmMaj7/A Am7b5/D | Gmaj13 | Ebm6 Ab13 |",7,major,G,62.099999999999966,68,iiiø V/II iiø V7 V7 I Vsub/III iii VI7 VI7 VI7 Vsub/II ii V/II ii V7 I VII7 bVII V/II ii biiø i vii bvii bIII7 bVI bVI iv biii ii V7 V/VI V/II V/V V7 I Vsub/III iii VI7 VI7 VI7 Vsub/II ii V/II ii V7 I VII7 bVII V/II ii biiø i i viiø V/VI vi vi vi iv iiiø bIII7 iv iiø I bvi bII7
Will You Still Love Me Tomorrow?,Gerry Goffin and Carole King,C,4 4,64,"CM7 | CM7 | FM7 | Dm7/G |
CM7 | CM7 | Dm7/G | G7 |
Bm7/E | E7 | Am7 | Am7 Am7 Am7 G7 |
FM7 | G7 | FM7/C | CM7 |
CM7 | CM7 | FM7 | Dm7/G |
CM7 | CM7 | Dm7/G | G7 |
Bm7/E | E7 | Am7 | Am7 Am7 Am7 G7 |
FM7 | G7 | FM7/C | CM7 |
FM7 | FM7 | Em7 | Em7 |
FM7 | Dm7/G | CM7 | CM7 |
FM7 | FM7 | Em7 | Em7 |
Am7 | D7 | Dm7/G | G7 |
CM7 | Dm7/G | FM7 | Dm7/G |
CM7 | Dm7/G | Dm7/G | G7 |
Bm7/E | E7 | Am7 | Am7 Am7 Am7 G7 |
FM7 | G7 | Dm7/G | CM7 |",0,major,C,136.60000000000002,73,I I IV ii I I ii V7 vii V/VI vi vi vi vi V7 IV V7 IV I I I IV ii I I ii V7 vii V/VI vi vi vi vi V7 IV V7 IV I IV IV iii iii IV ii I I IV IV iii iii vi II7 ii V7 I ii IV ii I ii ii V7 vii V/VI vi vi vi vi V7 IV V7 ii I
When the Wind Blows South,Harold Arlen,C,4 4,45,"C9 | Fm6 | Am Am Am7 Am6 | G7 |
C9 | Fm6 | C/G | G9 |
C9 | Fm6 | Am Am Am7 Am6 | G7 |
C9 | Fm6 | C/G | Abm/G |
C/G C9 | F7b5 Em7b5 | F7 | F7 |
C CM7 C7 C6 | C | Ab9b5 G7sus4 | C |
F7 | F7 | C CM7 C7 C6 | C |
Ab9b5 G7sus | Am Amadd9 Am Am7 | D7b5 D9 | G13b9 G13 |
C9 | Fm6 | Am Am Am7 Am6 | G7 |
C9 | Fm6 | C C/B Am Am/G | C |
FM7 C/E | D7b5 D9 | Dm7 Dm7 Ab9 G9sus | C6 C/B C/A C/G |
F9 |",0,major,C,111.30000000000003,80,V/IV iv vi vi vi vi V7 V/IV iv I V7 V/IV iv vi vi vi vi V7 V/IV iv I bvi I V/IV Vsub/III iiiø IV7 IV7 I I I7 I I Vsub/V V7 I IV7 IV7 I I I7 I I Vsub/V V7 vi vi vi vi II7 V/V V7 V7 V/IV iv vi vi vi vi V7 V/IV iv I I vi vi I IV I II7 II7 ii ii Vsub/V V7 I I I I IV7
Sometimes I'm Happy,Vincent Youmans,F,4 4,32,"FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
FM7 | Cm7 F7 | BbM7 | Bbm7 Eb7 |
FM7 | Am7 D7b9 | Gm7 | C7 |
FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
FM7 Dm7 | Gm7 C7 | FM7 Dm7 | Gm7 C7 |
F7 | F7 | Bb | Bbm |
FM7 Dm7 | Gm7 C7 | F6 | Gm7 C7 |",5,major,F,95.10000000000001,54,I vi ii V7 I vi ii V7 I vi ii V7 I vi ii V7 I v V/IV IV iv bVII7 I iii V/II ii V7 I vi ii V7 I vi ii V7 I vi ii V7 I vi ii V7 I7 V/IV IV iv I vi ii V7 I ii V7
Small World,Jule Styne,Eb,4 4,38,"Eb6 | Ab Eb Fm Eb | Ab Eb G7 Cm | Abm Bb7 |
Eb6 | Ab EbM7 Ab Eb | Bb Bbo | Ab Bb9 Bb9 Bb9 |
Eb6 | Ab Eb Fm Eb | Ab Eb G7 Cm | Abm Bb7 |
Eb6 | Ab EbM7 Ab Eb | Gm7 | C13 C13 Bb C9 |
Fm7 Fm7 Bb9 Bb7b9 | Eb Eb EbM7 Gbm6 | Fm7 Bb7+ | EbM7 |
Ebm7 Ab7 | Db Db Fm7 Em7 | Ebm7 Ebm7 C7+ F9 | Bb7+ |
Eb6 | Ab Eb Fm Eb | Ab Eb G7 Cm | Abm Bb7 |
Eb6 | Ab Ab Ab Eb | Bb Bb Bb Bbo | Ab Bb9 Bb9 Bb9 |
Gm7 | C7+ | F9 | Bb9 |
Eb Eb Eb Ebo | Fm7 Bb7+ |",3,major,Eb,150.00000000000009,99,I IV I ii I IV I V/VI vi iv V7 I IV I IV I V vo IV V7 V7 V7 I IV I ii I IV I V/VI vi iv V7 I IV I IV I iii VI7 VI7 V V/II ii ii V7 V7 I I I biii ii V7 I i IV7 bVII bVII ii bii i i V/II V/V V7 I IV I ii I IV I V/VI vi iv V7 I IV IV IV I V V V vo IV V7 V7 V7 iii V/II V/V V7 I I I io ii V7
The Stopper,Sonny Rollins,C,4 4,24,"C | Am | F | G7 |
Am | G7 | F | G7 |
C | Am | F | G7 |
Am | G7 | F | G7 |
C | C | Em | Em |
Am | G7 | F | G7 |",0,major,C,48.0,24,I vi IV V7 vi V7 IV V7 I vi IV V7 vi V7 IV V7 I I iii iii vi V7 IV V7
Passion Flower,Billy Strayhorn and Milton Raskin,G,4 4,32,"F#9b5 | F9b5 | F#9b5 | F9b5 |
E7#5b9 Eb7 | D7 D7b9 | G69 | G69 |
F#9b5 | F9b5 | F#9b5 | F9b5 |
E7#5b9 Eb7 | D7 D7b9 | G69 | G69 |
DbM7 | C9#11 | B9#11 | Bb7#5b9 |
A9#5 | Ab7b9 | DbM7 | Bb7b5 Eb7 Ab7b5 Db7 |
F#9b5 | F9b5 | F#9b5 | F9b5 |
E7#5b9 Eb7 | D7 D7b9 | G69 | G69 |",11,minor,Bm,34.199999999999996,41,V7 #IV7 V7 Vsub/IV IV7 Vsub/III III7 V/VI VI VI V7 #IV7 V7 Vsub/IV IV7 Vsub/III III7 V/VI VI VI II bII7 Vsub/VII VII7 bVII7 V/II II VII7 natIII7 V/II V/V V7 #IV7 V7 Vsub/IV IV7 Vsub/III III7 V/VI VI VI
When I Grow Too Old To Dream,Sigmund Romberg,F,3 4,32,"F | F | F | F |
Gm7 | C7 | F | F7 |
Bb | Bb Bb C7 | F | Dm |
F/C | C7 | F | F |
Am | Gm | F | F |
F | A7 | Dm | F7 |
Bb | Bb Bb C7 | F | Dm Dm Db7 |
F/C | C7 | F | F |",5,major,F,69.5,38,I I I I ii V7 I V/IV IV IV IV V7 I vi I V7 I I iii ii I I I V/VI vi V/IV IV IV IV V7 I vi vi bVI7 I V7 I I
When You're Smiling,"Mark Fisher, Joe Goodwin, Larry Shay",Bb,4 4,32,"Bb6 | Bb6 | BbM7 | BbM7 Eb7 |
Dm7 | G7#5 | Cm7 | Cm7 |
Cm | CmM7 | Cm7 | Cm7 |
F7 | F7+ | BbM7 | BbM7 |
Fm7 | Bb7 | Eb6 | Eb6 |
Gm7 | C7 | F9sus4 | F9 |
Bb6 | Bb6 | Ab9#11 | G7 |
Cm7 | F13 F13b9 | Bb6 | Cm7 F7 |",10,major,Bb,58.69999999999999,35,I I I I Vsub/III iii V/II ii ii ii ii ii ii V7 V7 I I v V/IV IV IV vi V/V V7 V7 I I Vsub/VI V/II ii V7 V7 I ii V7
Z's Blues,Eric Alexander,Bb,4 4,12,"Bb7 | F7 | Bb7 | E7 |
Eb7 | Eo7 | Bb7 | G7b9 |
Cm7 | F7 | Bb7 | F7 |",3,major,Eb,12.3,12,V7 V/V V7 bII7 I7 biio V7 V/VI vi V/V V7 II7
When My Sugar Walks Down the Street,"Gene Austin, Jimmy MHugh, and Irving Mills",G,4 4,16,"G G Dm6 E7 | A7 | D7 | G C6 G G |
G G G Go7 | D7 | D7 D7+ | G |
G G Dm6 E7 | A7 | D7 | G C6 G G7 |
E7 | Am E7 Am Am | G E7 A9 D7 | G G#o7 D7 D7 |",7,major,G,60.79999999999999,41,I I v V/II V/V V7 I IV I I I I I io V7 V7 V7 I I I v V/II V/V V7 I IV I I7 V/II ii V/II ii ii I V/II V/V V7 I biio V7 V7
The Song Is You,Jerome Kern,C,4 4,32,"CM7 Cdim | Dm7 G7 | Em7 A7 | Dm7 G7 |
CM7 Em7 | Dm7 G7 | Dm7b5 G7 | Em7 A7 Dm7 G7 |
CM7 Cdim | Dm7 G7 | Em7 A7 | Dm7 G7 |
CM7 A7 | Dm7 G7 | C6 | C6 |
EM7 | F#m7 B7 | EM7 | A#m7 D#7 |
G#m9 | C#7 | F#7 | B7 G7 |
CM7 Cdim | Dm7 G7 | CM7 C7 | FM7 Fm6 |
Em7 A7 | Dm7 G7 | C6 | C6 |",0,major,C,78.9,57,I io ii V7 iii V/II ii V7 I iii ii V7 iiø V7 iii V/II ii V7 I io ii V7 iii V/II ii V7 I V/II ii V7 I I III #iv V/III III bvii bIII7 bvi bII7 V/VII VII7 V7 I io ii V7 I V/IV IV iv iii V/II ii V7 I I
Thier's Tears,Clare Fischer,Ab,4 4,36,"Fm | Fm/Eb | DbM7#11 | C7#9 |
DbM7#11 | C7 | Fm | Fm |
F7#9 | F7#9 | Bbm7 | Eb7 |
A7#9 | D7b9 | AbM7#11 G7 | C69 Gb7#11 |
Fm | Fm/Eb | DbM7#11 | C7#9 |
DbM7#11 | C7 | Fm | Fm |
F7#9 | F7#9 | Bbm7 | Eb7 |
A7#9 | D7b9 | AbM7#11 G7 | C69 Gb7#11 |
DbM7 | G7alt C7+ | Fm69 | Fm69 |",5,minor,Fm,53.99999999999998,41,i i VI V7 VI V7 i i I7 V/IV iv bVII7 natIII7 natVI7 III V/V V bII7 i i VI V7 VI V7 i i I7 V/IV iv bVII7 natIII7 natVI7 III V/V V bII7 VI V/V V7 i i
Tiny Capers,Clifford Brown,Bb,4 4,32,"Bb D7 | Gm7 Bb7 | Eb G7 | Cm7 Bbo7 |
Bb | Dm7 G7 | C7 | Cm7 F7 |
Bb D7 | Gm7 Bb7 | Eb G7 | Cm7 Bbo7 |
Bb | Dm7 G7 | Cm7 F7 | Bb |
Bbo Eb | Eb | Bb | Fm7 Bb7 |
Bbo7 Eb | Eb | Bb G7 | Cm7 F7 |
Bb D7 | Gm7 Bb7 | Eb G7 | Cm7 Bbo7 |
Bb | Dm7 G7 | Cm7 F7 | Bb |",10,major,Bb,77.9,55,I V/VI vi V/IV IV V/II ii io I iii V/II II7 ii V7 I V/VI vi V/IV IV V/II ii io I iii V/II ii V7 I io IV IV I v I7 io IV IV I V/II ii V7 I V/VI vi V/IV IV V/II ii io I iii V/II ii V7 I
Song of the Jet,Antonio Carlos Jobim,Eb,4 4,42,"EbM7/G | B7/F# | Fm7 | Gbo7 |
Gm7 | G7 | AbM7 | Abm6 |
Gm7 | Gbo7 | Gm7b5 | C7#5 |
F9 | F9 | Fm9 | Bb13 |
EbM7/G | B7/F# | Fm7 | Gbo7 |
Gm7 | G7 | AbM7 | Abm6 |
Gm7 | Gbo7 | Gm7b5 | C7#5 |
F9 | F9 | Fm9 | Bb13 |
Gm7 | C7#5 | Fm9 | Fm9 |
Fm9 | Fm9 | F9 | F9 |
E7#9 | E7#9 |",3,major,Eb,45.19999999999998,42,I bVI7 ii biiio iii III7 IV iv iii biiio iiiø V/II II7 II7 ii V7 I bVI7 ii biiio iii III7 IV iv iii biiio iiiø V/II II7 II7 ii V7 iii V/II ii ii ii ii II7 II7 bII7 bII7
The Weight,J. Robbie Robertson,F,4 4,15,"F Am | Bb F | F Am | Bb F |
F Am | Bb F | F Am | Bb F |
F C Bb Bb | F C Bb Bb | F C Bb Bb | Bb |
Bb | F C Dm Am | Bb |",5,major,F,63.599999999999994,35,I iii IV I I iii IV I I iii IV I I iii IV I I V IV IV I V IV IV I V IV IV IV IV I V vi iii IV
Solar,Miles Davis,Eb,4 4,12,"Cm69 | Cm69 | Gm7 | C7 |
FM9 | FM9 | Fm7 | Bb7 |
EbM9 | Ebm7 Ab7 | DbM9 | Dm7b5 G7alt |",3,major,Eb,16.4,14,vi vi iii V/II II II ii V7 I i IV7 bVII viiø III7
A Thousand Violins,Jay Livingston & Ray Evans,C,4 4,32,"Am | B7 | E7 E7+ | Am |
Dm | Am | E7b9 E7 | Am Am Am E7 |
Am | B7 | E7 E7+ | Am |
Dm | Am | E7b9 | Am |
Dm7 G7 G7 G7 | Dm C C C | Dm E+ E+ E+ | Am |
Dm6 | Am | Am B7b9 Am6 B7 | Dm E7b9 Dm6 E7 |
Am | B7 | E7 E7+ | Am |
Dm | Am | E7b9 E7b9 E7b9 Dm6 | Am |",9,minor,Am,100.9,57,i V/V V7 V7 i iv i V7 V7 i i i V7 i V/V V7 V7 i iv i V7 i iv bVII7 bVII7 bVII7 iv III III III iv V7 V7 V7 i iv i i II7 i II7 iv V7 iv V7 i V/V V7 V7 i iv i V7 V7 V7 iv i
